0.001000	0.833779	0.008550	0.510750	0.001212	0.562125	0.293280	0.937216	0.081048	0.858109	0.459674	0.447223	0.321118	0.915937	0.905840
0.001000	0.049382	0.292695	0.678195	0.234670	0.671775	0.575389	0.976517	0.119377	0.481858	0.127798	0.614901	0.985287	0.397153	0.257654
0.001000	0.768632	0.257259	0.244505	0.661316	0.018055	0.718142	0.785575	0.710121	0.267466	0.781640	0.898311	0.870869	0.887425	0.695855
0.001000	0.929561	0.717516	0.876105	0.122202	0.851385	0.414635	0.930378	0.625690	0.318220	0.445028	0.603679	0.317543	0.830584	0.302162
0.001000	0.290884	0.560772	0.083340	0.422510	0.689243	0.337309	0.912949	0.514093	0.921579	0.365549	0.979482	0.120956	0.709135	0.855111
0.001000	0.098136	0.355591	0.117012	0.084551	0.137205	0.581177	0.048694	0.222292	0.852050	0.465924	0.940560	0.164107	0.478941	0.078823
0.001000	0.428221	0.901036	0.131045	0.130475	0.860492	0.058148	0.909904	0.320553	0.198302	0.193634	0.544825	0.798939	0.330104	0.638810
0.001000	0.393393	0.333138	0.192857	0.419671	0.696478	0.322198	0.705049	0.169111	0.413678	0.221920	0.250861	0.017829	0.305401	0.424416
0.001000	0.670086	0.003366	0.424071	0.497897	0.933623	0.134264	0.771494	0.288848	0.442299	0.929655	0.350555	0.280677	0.247949	0.840228
0.001000	0.189803	0.513488	0.906965	0.216815	0.670573	0.739811	0.690771	0.595843	0.670972	0.063144	0.168519	0.546612	0.464374	0.252058
0.001000	0.582569	0.226885	0.912355	0.763801	0.611461	0.967292	0.001094	0.153186	0.421587	0.144821	0.531259	0.687610	0.381224	0.139873
0.001000	0.464837	0.496022	0.238836	0.660763	0.583373	0.407933	0.703888	0.404414	0.772126	0.827391	0.731788	0.348448	0.290742	0.229632
0.001000	0.501263	0.558691	0.266094	0.999065	0.149341	0.755376	0.394248	0.194943	0.945855	0.769046	0.560709	0.983025	0.628867	0.796892
0.001000	0.152546	0.285509	0.514926	0.513267	0.254945	0.855597	0.128897	0.524395	0.497539	0.049976	0.622361	0.752161	0.014786	0.701408
0.001000	0.266811	0.950387	0.730391	0.259951	0.117868	0.704501	0.693007	0.379699	0.040907	0.395861	0.977416	0.350532	0.433236	0.276237
0.001000	0.250273	0.443054	0.188708	0.655462	0.883742	0.294526	0.474116	0.496453	0.153982	0.602239	0.151921	0.374667	0.448212	0.295913
0.001000	0.802416	0.448254	0.894154	0.427763	0.362106	0.147766	0.756894	0.768160	0.257736	0.155251	0.564851	0.650058	0.658548	0.977301
0.001000	0.449712	0.697986	0.694336	0.665132	0.112206	0.075993	0.025073	0.522616	0.778293	0.877065	0.312567	0.693167	0.349497	0.503508
0.001000	0.344296	0.224353	0.385177	0.401181	0.363893	0.016238	0.302192	0.491073	0.167578	0.522485	0.954511	0.202315	0.545756	0.994179
0.001000	0.395171	0.510565	0.347305	0.327981	0.074067	0.588112	0.696211	0.180728	0.231071	0.775141	0.883325	0.665398	0.449002	0.141472
0.001000	0.032138	0.921673	0.181171	0.036680	0.925834	0.634167	0.701020	0.364529	0.468939	0.513169	0.706757	0.895299	0.251007	0.034672
0.001000	0.673196	0.297776	0.829853	0.616841	0.966118	0.003952	0.062705	0.751628	0.286864	0.406267	0.191887	0.722528	0.989504	0.071467
0.001000	0.805078	0.144609	0.025152	0.856615	0.661670	0.723594	0.834469	0.253379	0.045358	0.692240	0.163900	0.927524	0.647417	0.415761
0.001000	0.186138	0.314099	0.651384	0.990572	0.661150	0.746424	0.806741	0.188427	0.845749	0.106955	0.008727	0.882955	0.924877	0.424469
0.001000	0.118289	0.352994	0.944471	0.703394	0.831762	0.099046	0.580498	0.035433	0.897702	0.587257	0.255335	0.407909	0.227720	0.441179
0.001000	0.094072	0.977497	0.915962	0.764079	0.832405	0.447614	0.518198	0.345580	0.005782	0.943941	0.585915	0.119100	0.543829	0.600616
0.001000	0.421822	0.732965	0.598368	0.750767	0.441578	0.849695	0.394278	0.082565	0.617233	0.774597	0.508985	0.155928	0.855382	0.054747
0.001000	0.782489	0.463162	0.538294	0.236094	0.817618	0.519200	0.095443	0.524885	0.556049	0.074837	0.902868	0.386106	0.706599	0.022784
0.001000	0.177408	0.307188	0.964883	0.213002	0.554463	0.370488	0.987651	0.196117	0.641984	0.251354	0.418274	0.737309	0.047836	0.608959
0.001000	0.058329	0.578973	0.814778	0.115213	0.812625	0.803934	0.561147	0.770365	0.563898	0.391109	0.192842	0.035792	0.263981	0.138577
0.001000	0.626198	0.027840	0.227297	0.504180	0.980724	0.332657	0.067411	0.777370	0.738987	0.304061	0.869975	0.849932	0.543758	0.182577
0.001000	0.650108	0.191292	0.450844	0.803165	0.614197	0.817062	0.234093	0.068411	0.242578	0.522127	0.760632	0.345155	0.577549	0.215617
0.001000	0.220948	0.829670	0.701050	0.579128	0.194881	0.204367	0.327701	0.268884	0.143271	0.067004	0.884537	0.503680	0.893424	0.687608
0.001000	0.048379	0.873970	0.250137	0.951746	0.874000	0.999152	0.284459	0.695753	0.995849	0.738107	0.630240	0.433172	0.443150	0.249919
0.001000	0.918305	0.284418	0.639835	0.144862	0.403471	0.024874	0.972155	0.823349	0.866777	0.868269	0.216572	0.599615	0.502961	0.806668
0.001000	0.115548	0.634160	0.078617	0.899844	0.299738	0.509270	0.513625	0.599670	0.347153	0.505447	0.997009	0.180186	0.475374	0.622726
0.001000	0.203176	0.628097	0.709932	0.270047	0.162443	0.946331	0.928030	0.882459	0.703982	0.200017	0.728371	0.911974	0.864030	0.433459
0.001000	0.528943	0.252311	0.755890	0.921897	0.647631	0.812137	0.368790	0.900626	0.823796	0.670626	0.644082	0.151700	0.790568	0.493046
0.001000	0.731343	0.919349	0.505078	0.751892	0.968235	0.500654	0.325501	0.083280	0.983084	0.453786	0.400544	0.107995	0.914242	0.851225
0.001000	0.194782	0.911621	0.674933	0.846850	0.048943	0.496367	0.898364	0.819962	0.636024	0.920676	0.252293	0.196123	0.668970	0.260754
0.001000	0.581465	0.665135	0.685341	0.891900	0.787550	0.206880	0.356177	0.221902	0.607232	0.110491	0.539246	0.657194	0.828099	0.183484
0.001000	0.988912	0.438418	0.679188	0.115019	0.739080	0.029020	0.020656	0.893126	0.664970	0.425890	0.459075	0.801617	0.757931	0.475772
0.001000	0.675835	0.237058	0.783469	0.177161	0.905694	0.258727	0.873877	0.951642	0.989169	0.668985	0.901805	0.148908	0.300106	0.047032
0.001000	0.781598	0.405318	0.272941	0.732844	0.385614	0.452449	0.621991	0.751942	0.738783	0.005848	0.114000	0.963447	0.059510	0.771291
0.001000	0.291311	0.389540	0.222662	0.704517	0.246801	0.334328	0.038124	0.334845	0.079657	0.336021	0.395913	0.347968	0.027865	0.419463
0.001000	0.829407	0.784368	0.819814	0.405849	0.897389	0.234220	0.374197	0.199514	0.037988	0.640215	0.923502	0.690191	0.896734	0.710630
0.001000	0.165714	0.715562	0.856651	0.526813	0.987189	0.745920	0.251149	0.652787	0.841613	0.358539	0.304709	0.733526	0.112413	0.180267
0.001000	0.629154	0.498544	0.136041	0.847291	0.338090	0.949793	0.618564	0.148118	0.531797	0.621075	0.915812	0.084502	0.451437	0.988499
0.001000	0.604504	0.760649	0.968923	0.331819	0.019055	0.426891	0.336076	0.063168	0.211655	0.694369	0.736536	0.519562	0.369056	0.339056
0.001000	0.177955	0.198410	0.662706	0.260122	0.361065	0.735533	0.804240	0.873429	0.275318	0.288621	0.146796	0.162936	0.556234	0.687468
0.001000	0.349808	0.486680	0.429434	0.274007	0.728197	0.232155	0.630217	0.780694	0.352776	0.904280	0.847018	0.466160	0.550708	0.419014
0.001000	0.226133	0.492324	0.214200	0.653055	0.558345	0.283870	0.257416	0.258394	0.635455	0.131603	0.640523	0.555380	0.061992	0.666282
0.001000	0.451344	0.341648	0.619768	0.654416	0.870669	0.307053	0.596240	0.760433	0.689668	0.571040	0.497047	0.636812	0.732807	0.842089
0.001000	0.884710	0.729892	0.293272	0.072589	0.425234	0.072240	0.282527	0.577214	0.000102	0.720898	0.711749	0.672729	0.361049	0.278985
0.001000	0.227486	0.100054	0.805081	0.383394	0.261443	0.474248	0.187507	0.665700	0.549392	0.150960	0.242988	0.313255	0.773673	0.807154
0.001000	0.907395	0.293791	0.335241	0.353449	0.259331	0.513550	0.117237	0.640062	0.812187	0.442427	0.690139	0.878265	0.723298	0.901172
0.001000	0.949032	0.455109	0.113896	0.305603	0.473038	0.796310	0.014916	0.447184	0.487577	0.030254	0.620649	0.598733	0.143830	0.427980
0.001000	0.371127	0.849369	0.225569	0.440787	0.991831	0.699022	0.595783	0.063167	0.276000	0.703013	0.506356	0.584298	0.312500	0.034896
0.001000	0.518801	0.531736	0.170998	0.296511	0.594304	0.700109	0.134656	0.201156	0.162876	0.026659	0.564146	0.617763	0.641382	0.681818
0.001000	0.835201	0.839360	0.112828	0.615950	0.378483	0.355118	0.168964	0.090153	0.425458	0.928775	0.044560	0.078634	0.054399	0.294589
0.001000	0.289540	0.342357	0.964916	0.119597	0.931416	0.174850	0.013463	0.850721	0.526455	0.786140	0.880779	0.368753	0.661899	0.109424
0.001000	0.023771	0.184023	0.096406	0.563346	0.780913	0.862459	0.918893	0.806349	0.549314	0.321232	0.882892	0.079103	0.557393	0.176801
0.001000	0.737287	0.811151	0.370086	0.466957	0.272575	0.244273	0.544575	0.449891	0.736717	0.088926	0.693075	0.692724	0.417081	0.525115
0.001000	0.222439	0.930269	0.632804	0.411724	0.005743	0.651098	0.045558	0.769400	0.657951	0.283228	0.916639	0.649997	0.165439	0.767252
0.001000	0.587006	0.376855	0.095080	0.552951	0.788121	0.872475	0.449245	0.959393	0.881639	0.721686	0.260155	0.814899	0.927839	0.846839
0.001000	0.264813	0.714433	0.508173	0.515030	0.041553	0.921340	0.187546	0.152470	0.136843	0.607465	0.619764	0.687643	0.013636	0.616613
0.001000	0.848303	0.904998	0.389759	0.425631	0.892394	0.904922	0.096133	0.372673	0.618988	0.343639	0.413062	0.450957	0.961773	0.572965
0.001000	0.601241	0.544874	0.725198	0.967001	0.094284	0.892547	0.429509	0.017649	0.812612	0.635582	0.606433	0.392618	0.722790	0.909543
0.001000	0.424175	0.859474	0.576251	0.305975	0.607961	0.480047	0.772568	0.818453	0.216179	0.820325	0.362081	0.234851	0.034834	0.697890
0.001000	0.201894	0.688323	0.247307	0.828338	0.670151	0.144809	0.763158	0.982627	0.237591	0.397883	0.131419	0.139817	0.849372	0.268667
0.001000	0.536031	0.665992	0.717894	0.711959	0.592961	0.625223	0.900679	0.896051	0.797361	0.130978	0.820380	0.736925	0.577762	0.238462
0.001000	0.858951	0.094369	0.606838	0.919116	0.989909	0.641124	0.820823	0.173342	0.971538	0.631331	0.741166	0.099975	0.977467	0.780781
0.002000	0.483166	0.183188	0.905427	0.145291	0.561723	0.689463	0.642846	0.377512	0.557351	0.817556	0.272046	0.751103	0.691300	0.361328
0.002000	0.964772	0.303364	0.318919	0.597251	0.726235	0.979869	0.227662	0.640987	0.055795	0.275434	0.475428	0.225264	0.086633	0.894070
0.002000	0.669365	0.069944	0.074971	0.609943	0.794866	0.672517	0.059779	0.246212	0.185883	0.467883	0.232798	0.925189	0.252079	0.091135
0.002000	0.277240	0.863175	0.851405	0.344805	0.201328	0.799629	0.630436	0.406772	0.510772	0.685978	0.878575	0.927879	0.544425	0.716640
0.002000	0.416156	0.442604	0.276993	0.744165	0.013933	0.143843	0.578518	0.662487	0.425916	0.640749	0.281086	0.828843	0.434187	0.238836
0.002000	0.532332	0.315007	0.382357	0.091649	0.406218	0.748422	0.931607	0.794130	0.564718	0.732762	0.183868	0.420301	0.666820	0.184627
0.002000	0.483249	0.439892	0.998494	0.187550	0.764802	0.749722	0.490361	0.083628	0.145451	0.841648	0.177709	0.210759	0.823146	0.682017
0.002000	0.965819	0.651542	0.247149	0.643224	0.087650	0.130074	0.896785	0.445897	0.236801	0.349606	0.753611	0.041256	0.397123	0.657509
0.002000	0.302139	0.609655	0.300399	0.624761	0.026720	0.520400	0.295142	0.069905	0.033689	0.796289	0.355488	0.975696	0.701586	0.961430
0.002000	0.322987	0.248459	0.001911	0.674465	0.712120	0.822069	0.193517	0.962179	0.231033	0.135082	0.132414	0.896221	0.631269	0.143490
0.002000	0.507005	0.870267	0.592232	0.034755	0.813609	0.026149	0.371127	0.148914	0.555751	0.868559	0.788808	0.515500	0.273061	0.013971
0.002000	0.002404	0.546159	0.112957	0.825245	0.942864	0.179454	0.511520	0.942359	0.954907	0.369769	0.728106	0.715240	0.787346	0.139473
0.002000	0.794304	0.010993	0.824280	0.203978	0.285498	0.958459	0.016978	0.096762	0.490717	0.292353	0.054577	0.914668	0.846971	0.381180
0.002000	0.667439	0.003768	0.264616	0.151703	0.825451	0.981773	0.068304	0.465372	0.062315	0.793162	0.173181	0.254280	0.664673	0.855498
0.002000	0.337684	0.635086	0.269556	0.685357	0.222896	0.760987	0.213293	0.308105	0.101563	0.953544	0.371734	0.382670	0.131314	0.255579
0.002000	0.608893	0.003291	0.202873	0.815381	0.701489	0.768062	0.812512	0.510579	0.874740	0.741363	0.454517	0.388983	0.017595	0.024146
0.002000	0.451618	0.688058	0.149927	0.067724	0.416079	0.138195	0.284459	0.300588	0.944579	0.780156	0.230838	0.806633	0.540878	0.556236
0.002000	0.987066	0.938262	0.857118	0.252022	0.155605	0.807348	0.833868	0.342464	0.567868	0.074948	0.637094	0.539862	0.217837	0.432374
0.002000	0.873941	0.895365	0.268110	0.436452	0.338078	0.722575	0.807099	0.464996	0.106929	0.082290	0.300880	0.227709	0.729664	0.851799
0.002000	0.710724	0.782010	0.473479	0.778484	0.637176	0.801821	0.715520	0.818372	0.866705	0.705398	0.273977	0.040518	0.765664	0.785135
0.002000	0.526578	0.185596	0.536254	0.377269	0.699182	0.741626	0.277964	0.695753	0.124804	0.220742	0.399356	0.377655	0.892213	0.406143
0.002000	0.301447	0.455077	0.092248	0.472313	0.347737	0.794373	0.647041	0.360711	0.015984	0.455167	0.036539	0.607414	0.639528	0.668250
0.002000	0.650138	0.844117	0.068300	0.589912	0.592212	0.522230	0.379864	0.466788	0.855877	0.017570	0.146038	0.899808	0.372314	0.792669
0.002000	0.932834	0.926612	0.951395	0.443846	0.611389	0.942037	0.512822	0.337592	0.131350	0.979814	0.807536	0.682683	0.816707	0.065637
0.002000	0.206531	0.942623	0.597911	0.063540	0.296349	0.870390	0.960655	0.280479	0.667255	0.315455	0.802117	0.061633	0.491602	0.766436
0.002000	0.295799	0.263572	0.640910	0.016652	0.088936	0.586671	0.446938	0.736965	0.216813	0.169310	0.733439	0.835736	0.450651	0.598218
0.002000	0.429317	0.970861	0.919007	0.521567	0.124723	0.598132	0.374281	0.331944	0.920594	0.148972	0.008874	0.995290	0.065267	0.350478
0.002000	0.245663	0.717722	0.698951	0.992261	0.407549	0.181307	0.486042	0.606700	0.448329	0.787970	0.373302	0.407495	0.959686	0.345762
0.002000	0.433871	0.384069	0.702711	0.574848	0.240352	0.342631	0.310555	0.194939	0.882158	0.520412	0.901018	0.200715	0.928170	0.358661
0.002000	0.887598	0.203294	0.933403	0.538852	0.211458	0.189366	0.091401	0.337609	0.413694	0.417724	0.664852	0.677914	0.960586	0.918996
0.002000	0.408957	0.306047	0.153048	0.465821	0.731968	0.615193	0.336539	0.053661	0.361627	0.765958	0.399975	0.362218	0.677550	0.775960
0.002000	0.853327	0.959523	0.635313	0.892079	0.576444	0.400553	0.815830	0.322669	0.574496	0.205043	0.259252	0.732269	0.030185	0.973718
0.002000	0.008525	0.447092	0.218956	0.376628	0.578539	0.081545	0.372997	0.706890	0.328027	0.697488	0.120837	0.185190	0.314543	0.218419
0.002000	0.410512	0.034756	0.462220	0.794215	0.504832	0.671900	0.908010	0.011927	0.158650	0.115953	0.559499	0.674631	0.515694	0.311989
0.002000	0.706927	0.441055	0.176176	0.020762	0.573121	0.338751	0.626001	0.174366	0.733350	0.823316	0.765995	0.161938	0.255659	0.034085
0.002000	0.093883	0.755558	0.671219	0.005530	0.781257	0.590049	0.554475	0.193472	0.405582	0.877139	0.831846	0.980020	0.703460	0.494002
0.002000	0.105176	0.946661	0.191116	0.207667	0.033574	0.512838	0.943316	0.194884	0.762640	0.397053	0.999843	0.279809	0.583886	0.867814
0.002000	0.601268	0.425971	0.335135	0.534107	0.081870	0.529922	0.919746	0.569123	0.542522	0.920389	0.657633	0.263590	0.285487	0.204756
0.002000	0.121843	0.373165	0.959827	0.334501	0.590760	0.217637	0.592189	0.991508	0.457813	0.683544	0.474343	0.886323	0.042916	0.358492
0.002000	0.769127	0.071461	0.141257	0.214327	0.360396	0.958999	0.464678	0.791018	0.455764	0.883948	0.357219	0.268192	0.053895	0.501714
0.002000	0.811211	0.580997	0.005412	0.299120	0.097585	0.286508	0.490997	0.668296	0.509951	0.736430	0.600780	0.298367	0.482911	0.381846
0.002000	0.964311	0.514391	0.754081	0.540532	0.362820	0.032713	0.093881	0.819113	0.069127	0.280782	0.788276	0.262113	0.885840	0.668380
0.002000	0.443659	0.541997	0.647874	0.897141	0.418598	0.599460	0.378519	0.612524	0.018977	0.030311	0.271375	0.368757	0.476734	0.686070
0.002000	0.620273	0.196747	0.674698	0.287623	0.366960	0.571080	0.128836	0.055378	0.171234	0.160671	0.060795	0.038140	0.835041	0.210012
0.002000	0.226942	0.134679	0.590004	0.395843	0.326906	0.183116	0.606832	0.245918	0.733027	0.556989	0.920664	0.715894	0.144467	0.081884
0.002000	0.176988	0.993050	0.248342	0.163942	0.905378	0.817468	0.513248	0.841845	0.703749	0.016398	0.387083	0.762565	0.538883	0.907343
0.002000	0.294512	0.546484	0.278650	0.494093	0.064649	0.161327	0.232858	0.423137	0.216882	0.009456	0.885216	0.769545	0.803657	0.254870
0.002000	0.073049	0.705513	0.918087	0.985996	0.917834	0.540968	0.362085	0.669753	0.563766	0.456396	0.422623	0.987649	0.791361	0.740208
0.002000	0.030804	0.372588	0.142572	0.676103	0.281621	0.169827	0.074878	0.011946	0.526705	0.220812	0.570186	0.184994	0.806604	0.431177
0.002000	0.934697	0.053361	0.519311	0.424106	0.184795	0.440999	0.260246	0.949610	0.927223	0.403399	0.106090	0.315681	0.023663	0.908585
0.002000	0.673562	0.662098	0.749724	0.302346	0.035334	0.801316	0.803192	0.086377	0.129962	0.522259	0.197339	0.013702	0.807677	0.994087
0.002000	0.380328	0.869711	0.507732	0.411291	0.238146	0.199516	0.214716	0.660679	0.478492	0.241053	0.627607	0.781654	0.382413	0.380391
0.002000	0.718948	0.673524	0.982397	0.228198	0.815840	0.987303	0.589593	0.479518	0.623772	0.118234	0.294306	0.942152	0.025427	0.424623
0.002000	0.690584	0.006720	0.861564	0.066737	0.730383	0.374207	0.702967	0.855508	0.044029	0.221231	0.487863	0.193225	0.642614	0.583767
0.002000	0.963932	0.813393	0.098840	0.458694	0.627732	0.856259	0.997333	0.002219	0.005568	0.504560	0.231600	0.920912	0.620816	0.861526
0.002000	0.603920	0.770227	0.108295	0.270067	0.201713	0.661031	0.609648	0.254534	0.902247	0.605668	0.872846	0.974737	0.356420	0.142171
0.002000	0.468997	0.834990	0.940887	0.631722	0.028756	0.234581	0.704365	0.050573	0.183918	0.385194	0.470803	0.442015	0.813577	0.193931
0.002000	0.627376	0.364465	0.552289	0.914264	0.961947	0.584560	0.085589	0.341792	0.595168	0.378250	0.075142	0.504022	0.373620	0.674604
0.002000	0.793215	0.537995	0.796817	0.676861	0.827762	0.811698	0.461972	0.947029	0.616075	0.760278	0.190423	0.036329	0.500299	0.719286
0.002000	0.937307	0.751474	0.055086	0.976918	0.065756	0.916239	0.210203	0.630422	0.695759	0.746951	0.551715	0.606203	0.452716	0.250924
0.002000	0.979276	0.795747	0.519976	0.038188	0.169749	0.587956	0.259655	0.793988	0.002166	0.217096	0.176920	0.644681	0.661115	0.658434
0.003000	0.428579	0.469054	0.249992	0.452959	0.548525	0.492318	0.185622	0.095034	0.617573	0.292615	0.532640	0.636182	0.334745	0.577887
0.003000	0.088547	0.433119	0.907507	0.500816	0.760927	0.382990	0.522674	0.787515	0.193315	0.705206	0.828372	0.895673	0.423405	0.415103
0.003000	0.695454	0.597000	0.735237	0.551418	0.610812	0.579578	0.555929	0.099461	0.761641	0.909214	0.325437	0.070509	0.686177	0.543114
0.003000	0.905121	0.882438	0.133545	0.777332	0.241575	0.777154	0.595475	0.189752	0.125424	0.009182	0.150205	0.462429	0.884453	0.506360
0.003000	0.573004	0.271605	0.001949	0.861048	0.405817	0.398152	0.389052	0.018363	0.255962	0.564905	0.379657	0.117705	0.541784	0.652565
0.003000	0.216800	0.246465	0.880176	0.337314	0.630372	0.928651	0.820776	0.271317	0.838199	0.531820	0.752815	0.763025	0.654850	0.557358
0.003000	0.003162	0.861060	0.140655	0.251496	0.759822	0.945947	0.346292	0.155354	0.291148	0.210421	0.116232	0.648092	0.691059	0.923706
0.003000	0.297833	0.316001	0.753438	0.575075	0.899771	0.503486	0.523389	0.368814	0.144564	0.288518	0.947541	0.871329	0.781919	0.243461
0.003000	0.167245	0.051214	0.939737	0.622221	0.275130	0.650938	0.182186	0.000325	0.489458	0.654531	0.472572	0.409772	0.813643	0.982828
0.003000	0.162608	0.047942	0.804832	0.319186	0.430479	0.080072	0.992001	0.360525	0.196887	0.751379	0.940803	0.473662	0.847670	0.438357
0.003000	0.774511	0.231082	0.467543	0.474998	0.841714	0.073619	0.806550	0.742838	0.668863	0.198117	0.627499	0.959187	0.259967	0.907938
0.003000	0.810840	0.579851	0.629160	0.917223	0.020950	0.585000	0.438217	0.697091	0.599926	0.773132	0.004577	0.526062	0.154433	0.666837
0.003000	0.958141	0.531432	0.745597	0.403186	0.630491	0.556193	0.176459	0.025636	0.559027	0.288553	0.600017	0.330044	0.104447	0.035733
0.003000	0.924196	0.312499	0.520390	0.562659	0.661115	0.232402	0.830543	0.852072	0.238990	0.262540	0.304463	0.830163	0.022844	0.531742
0.003000	0.633240	0.584705	0.629914	0.752806	0.079563	0.240826	0.908560	0.066786	0.095151	0.331438	0.438211	0.577371	0.758270	0.556034
0.003000	0.780504	0.852325	0.585570	0.434914	0.779262	0.696109	0.735643	0.458470	0.359719	0.543412	0.052773	0.919788	0.192849	0.623263
0.003000	0.167885	0.159818	0.065857	0.267448	0.115672	0.938935	0.825704	0.947651	0.385595	0.170347	0.941776	0.953594	0.731378	0.593878
0.003000	0.063948	0.117620	0.109166	0.376409	0.797707	0.562202	0.443118	0.122822	0.847053	0.927150	0.702110	0.512922	0.316502	0.343182
0.003000	0.972706	0.343622	0.422088	0.317434	0.287072	0.011204	0.029795	0.226566	0.094915	0.590859	0.626148	0.411913	0.600673	0.264080
0.003000	0.954390	0.401275	0.059717	0.538896	0.301627	0.188877	0.587835	0.152286	0.358928	0.657291	0.123616	0.211597	0.247599	0.826024
0.003000	0.435911	0.225660	0.062578	0.315632	0.014848	0.497686	0.371395	0.771038	0.840974	0.801312	0.519699	0.355501	0.574158	0.640292
0.003000	0.809967	0.295270	0.601847	0.905720	0.086571	0.906434	0.796571	0.501501	0.248123	0.647027	0.178794	0.739104	0.832212	0.859076
0.003000	0.056041	0.717600	0.866448	0.262118	0.096576	0.170901	0.015033	0.412208	0.115526	0.567831	0.710418	0.623345	0.307142	0.806174
0.003000	0.158162	0.234131	0.934994	0.345886	0.574186	0.478772	0.717076	0.312026	0.878645	0.336257	0.612148	0.116908	0.879584	0.898056
0.003000	0.005227	0.286655	0.504958	0.813079	0.040602	0.033104	0.804303	0.922366	0.394737	0.876904	0.225380	0.174169	0.051481	0.792590
0.003000	0.316435	0.836708	0.767270	0.110543	0.257159	0.045916	0.202461	0.843103	0.660646	0.548951	0.248393	0.018032	0.163298	0.758446
0.003000	0.628909	0.381980	0.610689	0.631213	0.620246	0.957234	0.764976	0.812830	0.018957	0.316081	0.043481	0.261023	0.771781	0.149564
0.003000	0.502523	0.306468	0.379738	0.247681	0.435230	0.972211	0.848515	0.290883	0.694415	0.300399	0.119105	0.193624	0.749884	0.764870
0.003000	0.531620	0.983555	0.979370	0.893093	0.696754	0.809810	0.434694	0.289846	0.768409	0.251912	0.306356	0.066445	0.797168	0.871190
0.003000	0.355209	0.004381	0.171743	0.382337	0.501264	0.434530	0.472898	0.066552	0.640914	0.786118	0.262725	0.281427	0.662939	0.875049
0.003000	0.594702	0.903109	0.788290	0.766450	0.101657	0.139274	0.749974	0.936469	0.005163	0.897333	0.979040	0.486623	0.192833	0.419505
0.003000	0.311093	0.738549	0.574693	0.866755	0.802373	0.194155	0.064686	0.367204	0.990149	0.005050	0.686096	0.667581	0.927410	0.369882
0.003000	0.275349	0.734540	0.994677	0.522734	0.708782	0.408681	0.991043	0.523213	0.351176	0.412213	0.184506	0.344449	0.532874	0.674435
0.003000	0.358633	0.300477	0.693777	0.880539	0.046744	0.283422	0.676461	0.395833	0.812530	0.225075	0.250740	0.581994	0.955439	0.904484
0.003000	0.349436	0.731175	0.462003	0.370044	0.304584	0.927752	0.812668	0.496066	0.942812	0.202174	0.518113	0.924750	0.431509	0.475698
